1,1,0.76187,0.69399
0,0,0.76401,0.73183
1,1,0.78166,0.71927
0,1,0.77951,0.72226
0,1,0.76761,0.73431
1,1,0.77009,0.78724
0,1,0.79551,0.80741
0,1,0.83232,0.78407
0,1,0.81366,0.80869
0,1,0.7908,0.81658
0,1,0.79013,0.84734
1,1,0.79162,0.87008
0,0,0.77926,0.87678
1,1,0.77456,0.8653
0,1,0.79632,0.92595
0,1,0.81007,0.93999
1,1,0.8215,0.99995
1,1,0.80616,1
0,1,0.78021,0.99953
1,1,0.76348,1
0,1,0.78795,1
0,1,0.779,0.99834
1,1,0.80027,0.96398
1,1,0.79778,0.98544
1,1,0.81263,1
0,1,0.81321,1
1,1,0.79464,1
1,1,0.76976,0.99759
0,0,0.72382,0.96681
0,1,0.67302,1
0,1,0.69212,1
1,1,0.68987,0.94713
1,1,0.67266,0.96925
1,1,0.64671,0.98915
0,1,0.68481,0.9916
1,1,0.71578,1
0,0,0.69877,1
0,1,0.70012,1
1,1,0.67963,1
1,1,0.64308,1
0,1,0.65959,1
1,1,0.65326,1
1,1,0.6858,1
1,1,0.70003,0.99267
0,1,0.6927,0.95752
1,1,0.6752,0.95454
0,0,0.68239,0.91511
1,1,0.69795,0.92112
0,0,0.67608,0.94533
1,1,0.67971,0.95189
1,1,0.70283,0.98182
1,1,0.65745,0.96223
1,1,0.68218,0.94193
0,1,0.67708,0.94175
0,1,0.66146,0.92433
0,1,0.68041,0.93591
1,1,0.68491,0.94857
1,1,0.6804,0.97779
1,1,0.65591,0.97739
0,1,0.65223,0.9824
0,1,0.66611,0.95691
1,1,0.71764,0.96366
1,1,0.73059,0.97657
0,1,0.70328,0.97216
0,1,0.71174,0.94251
0,1,0.72118,0.98085
1,1,0.70893,1
1,1,0.70233,1
1,1,0.72094,0.9802
0,1,0.64051,0.97318
1,1,0.63304,1
1,1,0.62168,1
0,1,0.61515,1
1,1,0.60428,0.99846
1,1,0.59281,0.97087
1,1,0.58794,0.97823
0,0,0.66533,1
1,1,0.64352,0.98111
0,0,0.61913,0.95478
0,1,0.62776,0.95198
0,0,0.59509,0.95585
0,0,0.61906,0.99399
1,1,0.61313,0.96934
1,1,0.6116,0.95719
1,1,0.59372,0.9412
1,1,0.58615,0.94573
0,1,0.57736,0.94568
0,1,0.58272,0.94205
1,1,0.61736,0.9257
1,1,0.54847,0.94083
1,1,0.56457,0.92426
1,1,0.52891,0.94766
0,0,0.52791,0.99181
1,1,0.51729,0.95425
0,0,0.55655,0.93802
0,0,0.53637,0.88324
0,1,0.55495,0.89291
0,0,0.58915,0.85229
0,0,0.56709,0.81707
1,1,0.58816,0.80841
0,0,0.58829,0.82217
1,1,0.5747,0.84411
1,1,0.577,0.88341
1,1,0.5544,0.83737
0,1,0.52615,0.81273
1,1,0.49596,0.82925
0,0,0.49292,0.82925
1,1,0.49564,0.80991
0,1,0.54184,0.79234
1,1,0.54847,0.75459
1,1,0.54323,0.7421
1,1,0.56427,0.69884
1,1,0.59166,0.70424
1,1,0.57177,0.71977
1,1,0.559,0.68922
0,0,0.53138,0.70221
1,1,0.47674,0.69609
0,0,0.48857,0.67148
0,0,0.52334,0.69189
1,1,0.53238,0.70239
1,1,0.48291,0.67793
1,1,0.49636,0.70279
1,1,0.51271,0.71393
1,1,0.54078,0.70298
1,1,0.53356,0.72698
0,0,0.5323,0.71158
1,1,0.56104,0.72831
1,1,0.51372,0.75304
0,0,0.437,0.76041
1,1,0.41584,0.72044
1,1,0.4144,0.72154
1,0,0.44033,0.71848
0,1,0.46237,0.72141
0,0,0.43951,0.71951
0,1,0.4695,0.68985
0,1,0.4816,0.67945
0,0,0.46851,0.67929
1,1,0.44745,0.6908
1,0,0.47941,0.71381
1,1,0.49631,0.75932
1,1,0.51601,0.7827
1,0,0.51313,0.7575
0,1,0.48455,0.76798
0,0,0.44914,0.76239
1,0,0.45485,0.75583
1,0,0.47193,0.76424
0,1,0.46654,0.78875
0,1,0.49242,0.81278
0,0,0.49519,0.80886
1,1,0.49354,0.8316
0,1,0.48083,0.81343
0,0,0.45372,0.79734
0,0,0.4016,0.82816
1,1,0.40484,0.82586
0,0,0.3995,0.83102
0,0,0.3859,0.79284
1,1,0.40308,0.76715
1,1,0.41498,0.75732
0,1,0.401,0.75573
1,1,0.36633,0.73734
0,0,0.35105,0.71737
1,1,0.36141,0.71461
1,1,0.38284,0.72036
0,0,0.40842,0.72157
1,1,0.40117,0.71702
0,0,0.40923,0.7374
0,0,0.39795,0.74086
0,0,0.37597,0.73703
1,1,0.38085,0.73221
1,1,0.3698,0.77208
1,1,0.37544,0.76154
0,0,0.37569,0.7652
0,0,0.32445,0.76789
1,1,0.3399,0.80074
0,1,0.32353,0.79025
1,1,0.28155,0.773
0,0,0.31139,0.7668
1,1,0.26776,0.72771
1,1,0.23405,0.72711
1,1,0.21527,0.71993
1,0,0.20449,0.73072
0,1,0.215,0.73376
1,1,0.2271,0.74389
0,0,0.16536,0.73655
1,1,0.14213,0.74286
1,1,0.10897,0.75615
0,0,0.08644,0.78175
1,1,0.096394,0.76536
1,1,0.072762,0.82399
1,0,0.085023,0.86873
0,0,0.10413,0.84641
1,1,0.092379,0.85195
1,0,0.041095,0.84102
1,1,0.054363,0.837
1,1,0.046065,0.84362
1,1,0.036155,0.87024
0,0,0.0072107,0.88564
1,1,0.014368,0.88081
1,0,0.015335,0.89884
1,1,0.046738,0.90742
0,0,0.03266,0.93853
1,1,0.071343,0.94439
1,1,0.072131,0.94857
1,1,0.094432,0.98404
1,1,0.094527,0.96761
0,0,0.088309,0.93951
1,1,0.056107,0.96198
0,0,0.046501,0.98752
1,1,0.02814,0.97008
1,1,0.025784,0.91684
0,0,0,0.88804
1,1,0,0.88791
1,1,0.0031052,0.87793
1,1,0,0.88204
1,1,0,0.87491
0,0,0,0.8685
1,0,0,0.83581
0,0,0.00013606,0.84901
1,1,0.029636,0.87151
0,0,0.0032189,0.85241
0,0,0,0.8059
0,0,0.037455,0.82318
1,1,0.025835,0.82508
0,0,0.0052906,0.83059
1,1,0.0032694,0.83285
0,0,0,0.80189
0,0,0.035617,0.81346
0,0,0.08418,0.82721
0,1,0.088807,0.80987
1,0,0.092495,0.8057
1,1,0.089909,0.77879
0,0,0.080578,0.77091
1,1,0.074121,0.7618
1,0,0.10652,0.76202
1,1,0.10638,0.75255
0,0,0.11104,0.71137
1,1,0.094862,0.71339
1,1,0.087695,0.72265
0,0,0.059463,0.71586
0,0,0.036406,0.73779
0,0,0.039379,0.74049
0,0,0.057856,0.75845
1,0,0.090119,0.72457
0,0,0.066381,0.7389
0,0,0.056143,0.71416
1,0,0.080281,0.70076
1,1,0.085563,0.72623
1,1,0.088309,0.75189
0,0,0.11877,0.78505
1,0,0.13968,0.75334
1,0,0.13419,0.76253
1,1,0.12294,0.78356
1,1,0.1371,0.76941
0,0,0.13949,0.76676
1,1,0.1271,0.79544
0,0,0.14629,0.80149
0,0,0.14886,0.77236
0,0,0.16029,0.76811
0,0,0.16102,0.77467
0,0,0.18411,0.75413
0,1,0.19642,0.79145
1,1,0.19762,0.81258
1,0,0.20214,0.80272
0,1,0.24362,0.76391
0,0,0.1978,0.78717
0,1,0.21218,0.75435
0,0,0.21142,0.75032
1,0,0.21456,0.71027
1,1,0.23044,0.71479
0,0,0.25594,0.67797
1,1,0.25746,0.65143
0,0,0.2907,0.68926
0,0,0.31724,0.69897
1,0,0.33785,0.67015
1,0,0.31212,0.69299
1,0,0.38357,0.69647
1,0,0.4147,0.72051
0,1,0.38575,0.73569
0,1,0.38375,0.68822
1,1,0.34763,0.66282
0,0,0.35843,0.65936
0,0,0.34694,0.71568
1,1,0.41215,0.71794
0,1,0.41848,0.69201
0,1,0.45141,0.68535
0,0,0.4832,0.68814
1,0,0.50215,0.69844
0,0,0.48381,0.65663
1,1,0.44602,0.62355
1,1,0.47212,0.64633
1,1,0.44736,0.64291
1,1,0.49297,0.66902
1,1,0.47242,0.6866
0,1,0.49,0.67537
1,0,0.51566,0.67693
1,0,0.55406,0.65238
1,0,0.53628,0.64518
0,1,0.55768,0.61581
1,0,0.55082,0.6074
1,0,0.52483,0.59797
1,1,0.52185,0.58026
0,0,0.51243,0.6345
0,1,0.48888,0.65446
0,1,0.51128,0.67629
0,1,0.52057,0.69418
1,1,0.51703,0.64855
0,1,0.4718,0.66358
0,0,0.50174,0.65311
0,1,0.53565,0.65396
0,1,0.56661,0.6455
1,0,0.58357,0.64949
1,0,0.54658,0.61345
1,1,0.53761,0.62566
1,1,0.52629,0.58003
1,0,0.50492,0.57114
1,0,0.51046,0.53997
1,1,0.4904,0.54836
0,0,0.47821,0.58145
1,1,0.47879,0.53194
0,1,0.43135,0.55228
1,0,0.42408,0.59921
1,0,0.43118,0.57864
1,1,0.45492,0.56515
0,0,0.46585,0.59835
1,1,0.42327,0.59821
1,0,0.42382,0.57912
0,0,0.39747,0.52916
0,0,0.36667,0.5329
0,1,0.3742,0.51362
1,1,0.37717,0.51836
1,1,0.39393,0.57938
0,0,0.39514,0.56239
0,1,0.44036,0.5914
0,1,0.42091,0.60852
1,1,0.43512,0.62566
1,1,0.43378,0.63879
1,1,0.4362,0.63334
1,0,0.45106,0.61837
1,0,0.48435,0.6171
0,1,0.49001,0.63574
1,1,0.51172,0.66903
0,0,0.48895,0.67753
1,1,0.48579,0.71085
1,1,0.48655,0.70206
1,1,0.48951,0.72877
1,0,0.48249,0.70035
1,1,0.4757,0.6802
1,0,0.48459,0.64891
1,1,0.46249,0.64029
1,0,0.49425,0.62576
0,0,0.50641,0.59589
1,1,0.47657,0.60011
1,0,0.45343,0.60111
0,0,0.46721,0.62201
0,1,0.44248,0.61908
1,1,0.43003,0.60609
1,0,0.46119,0.61472
1,1,0.45006,0.63369
1,1,0.43166,0.58661
1,0,0.40513,0.59543
1,1,0.44195,0.5953
1,1,0.44634,0.63594
0,1,0.46059,0.68018
0,1,0.4745,0.69791
0,1,0.4794,0.68558
0,1,0.50904,0.69852
1,1,0.48769,0.63424
0,0,0.50399,0.66891
0,1,0.51706,0.67435
0,1,0.49342,0.70393
0,1,0.4464,0.71421
0,0,0.4488,0.71751
0,0,0.43044,0.74901
0,1,0.45433,0.76265
1,1,0.46212,0.74498
1,1,0.45778,0.7462
1,1,0.44122,0.73374
1,1,0.42964,0.70454
1,1,0.42848,0.68129
0,1,0.42107,0.72042
0,1,0.43327,0.74471
0,0,0.43311,0.77847
1,1,0.42933,0.77598
1,1,0.48014,0.74555
1,1,0.47704,0.70987
0,1,0.47888,0.70071
1,0,0.49835,0.66493
0,1,0.49262,0.66385
1,1,0.50949,0.6994
1,0,0.54235,0.74237
1,0,0.53596,0.72869
0,0,0.52553,0.75987
0,0,0.5143,0.75799
1,1,0.54119,0.76842
1,1,0.52864,0.7532
1,0,0.57139,0.77704
0,0,0.53707,0.80085
1,1,0.54493,0.79914
1,0,0.53171,0.80096
1,1,0.56188,0.75707
1,1,0.57997,0.78361
1,1,0.5471,0.77416
1,1,0.52557,0.78875
1,1,0.55681,0.78276
0,0,0.54859,0.8068
0,0,0.53202,0.81595
1,1,0.52706,0.79635
0,0,0.57427,0.76417
1,1,0.55521,0.77677
1,1,0.57923,0.77659
0,0,0.57348,0.77225
0,1,0.61039,0.79169
1,1,0.61379,0.81341
0,0,0.61437,0.82668
1,0,0.59791,0.81547
0,0,0.57673,0.79584
1,0,0.53702,0.79611
1,0,0.49919,0.79291
1,0,0.47618,0.7862
0,0,0.50051,0.78985
1,1,0.4818,0.74785
1,1,0.47028,0.72912
1,1,0.44705,0.72428
1,1,0.47188,0.71787
1,1,0.45941,0.72147
0,0,0.473,0.72911
1,1,0.46863,0.68469
0,1,0.47007,0.73436
1,0,0.50947,0.73873
0,1,0.5308,0.70861
0,1,0.537,0.70092
0,0,0.53181,0.71599
1,1,0.54786,0.70009
1,1,0.55058,0.69701
0,1,0.57311,0.71192
1,0,0.54878,0.70572
1,1,0.58154,0.71637
1,1,0.59403,0.70087
1,1,0.59221,0.73623
1,1,0.58945,0.74449
1,0,0.56943,0.72137
0,0,0.56523,0.69061
0,1,0.57107,0.73568
1,1,0.54862,0.77638
0,0,0.59198,0.76389
0,1,0.55938,0.72992
0,1,0.584,0.77983
1,0,0.58559,0.78571
1,1,0.60184,0.8136
1,0,0.63774,0.8324
1,1,0.64373,0.86455
0,0,0.67799,0.83082
0,0,0.61566,0.80578
0,1,0.61938,0.81528
0,1,0.62311,0.80057
0,0,0.63174,0.8352
0,1,0.63435,0.82802
0,1,0.59713,0.78654
0,1,0.56852,0.75981
0,1,0.5828,0.815
0,1,0.57556,0.83971
1,1,0.59549,0.82141
0,1,0.58489,0.83165
1,1,0.6371,0.78683
0,1,0.61034,0.83734
0,1,0.60297,0.86853
1,1,0.57701,0.85305
0,1,0.58117,0.84161
0,1,0.58404,0.80574
0,0,0.57975,0.76733
0,0,0.61113,0.74341
1,1,0.60549,0.72584
1,1,0.6003,0.73653
1,0,0.55615,0.7221
0,1,0.58468,0.71225
0,0,0.55569,0.72272
1,1,0.55224,0.74661
1,1,0.55603,0.7651
0,0,0.52937,0.7071
0,1,0.52462,0.74703
1,1,0.53143,0.73173
0,0,0.51326,0.74609
0,0,0.48157,0.75374
1,1,0.46593,0.73666
1,0,0.51385,0.74137
0,0,0.49106,0.75628
1,0,0.47147,0.71432
1,1,0.48451,0.75167
1,1,0.51783,0.72448
1,1,0.51691,0.70334
0,1,0.51659,0.6858
0,1,0.49803,0.66866
1,0,0.54889,0.6501
1,0,0.57447,0.59995
0,0,0.58824,0.58837
1,1,0.55157,0.61423
0,0,0.54521,0.63274
1,1,0.54441,0.60698
1,1,0.55211,0.60467
0,1,0.54447,0.61477
0,0,0.55217,0.63348
0,0,0.58776,0.66533
1,1,0.58085,0.65306
1,1,0.63153,0.67982
0,1,0.63151,0.71225
1,0,0.67174,0.71754
0,0,0.66559,0.68948
1,0,0.70052,0.66968
1,0,0.68749,0.63842
0,1,0.69575,0.63993
0,1,0.67034,0.63001
0,1,0.66219,0.62173
0,0,0.62874,0.5921
1,1,0.6461,0.5972
1,0,0.6461,0.61054
0,0,0.60463,0.59488
1,0,0.5891,0.56965
0,1,0.59518,0.56221
0,1,0.61564,0.56773
1,1,0.58061,0.57624
1,1,0.55351,0.59566
0,0,0.53478,0.58359
0,0,0.49031,0.59904
1,1,0.47119,0.61342
0,0,0.437,0.59119
1,0,0.4052,0.56945
1,0,0.43349,0.54573
0,1,0.4058,0.53984
0,0,0.41982,0.56823
0,0,0.40503,0.57661
0,1,0.3877,0.59227
0,0,0.3714,0.57147
0,0,0.38346,0.55897
1,1,0.33242,0.58048
0,0,0.29527,0.56789
1,0,0.33444,0.59699
1,1,0.35522,0.57976
1,1,0.36409,0.59269
0,0,0.3821,0.61492
1,0,0.3631,0.62007
1,0,0.33747,0.65728
1,0,0.32838,0.65463
0,0,0.35784,0.67938
1,0,0.3929,0.71157
1,0,0.40192,0.676
1,1,0.38613,0.67622
1,0,0.37824,0.68077
1,0,0.35808,0.64977
0,0,0.33557,0.62561
1,0,0.34049,0.62225
1,0,0.30164,0.59765
0,0,0.31677,0.57123
1,1,0.28113,0.59277
1,0,0.26973,0.60146
1,1,0.27672,0.57806
0,1,0.24217,0.54321
0,0,0.18405,0.53354
1,0,0.15038,0.51312
1,1,0.12805,0.46837
1,0,0.11998,0.46922
0,0,0.11549,0.52398
1,0,0.133,0.50155
1,1,0.10919,0.51682
0,1,0.079596,0.51368
1,0,0.071342,0.50416
0,0,0.088105,0.55656
0,0,0.05177,0.52681
1,0,0.060171,0.50874
1,0,0.044621,0.55538
1,1,0.0047529,0.55087
0,0,0.019388,0.5809
1,1,0.037612,0.60277
1,1,0.065574,0.5505
0,0,0.050102,0.54875
0,0,0.077223,0.53716
1,1,0.10256,0.58467
0,0,0.088916,0.62989
1,0,0.079042,0.59166
1,1,0.051245,0.56457
1,1,0.013683,0.55507
1,0,0.010836,0.53234
0,0,0,0.53507
1,1,0,0.52835
1,0,0.017479,0.51931
1,1,0.028803,0.49657
1,0,0.07053,0.53411
1,1,0.083034,0.52098
1,0,0.094745,0.49648
0,0,0.051613,0.45468
1,0,0.0057381,0.43166
1,1,0.0075044,0.44417
1,1,0.015183,0.46887
1,1,0,0.48513
0,0,0,0.50681
1,0,0.028455,0.49036
1,1,0.023766,0.50901
0,0,0.014364,0.51592
1,0,0.0196,0.49475
0,0,0.0098515,0.48797
1,1,0,0.49702
1,0,0.041668,0.48885
0,0,0.022517,0.43205
1,1,0.073439,0.4003
0,0,0.11438,0.39388
1,1,0.11592,0.39835
1,0,0.089089,0.36891
1,0,0.073509,0.36714
1,1,0.044944,0.41882
0,0,0.055565,0.45361
0,0,0.029705,0.44509
1,1,0.012744,0.42639
1,0,0.050862,0.39264
0,0,0.020431,0.37228
1,0,0.020933,0.3727
0,0,0.0090704,0.33812
1,1,0.041238,0.3442
1,1,0.064287,0.33542
1,0,0.054131,0.29495
0,0,0,0.29925
0,0,0,0.30487
1,1,0.029382,0.27708
1,1,0.01055,0.28444
1,0,0,0.27523
0,1,0.03414,0.2489
1,0,0.053117,0.29905
0,0,0.061703,0.28063
0,0,0.04408,0.26706
0,0,0.093917,0.29177
1,0,0.11849,0.29866
0,0,0.11179,0.28125
1,0,0.14495,0.27278
0,1,0.14553,0.26159
0,0,0.13478,0.2767
1,1,0.12927,0.2535
1,0,0.11568,0.23557
1,0,0.11289,0.25742
1,0,0.078837,0.27796
0,0,0.047758,0.27552
0,0,0.018407,0.27519
1,1,0.039163,0.28323
0,0,0.043284,0.27255
0,0,0.059661,0.29399
0,0,0.018267,0.29515
0,0,0,0.28393
1,1,0.022042,0.27456
0,0,0.082708,0.2864
1,0,0.1004,0.28158
0,0,0.076959,0.28429
0,0,0.062706,0.28507
1,1,0.047634,0.26202
0,0,0.11372,0.25701
0,0,0.096429,0.24379
0,0,0.096396,0.2257
0,0,0.067373,0.25439
1,0,0.065233,0.19302
0,0,0.0048702,0.21793
1,1,0.036137,0.2372
0,0,0,0.24156
1,0,0.014107,0.24206
1,1,0.031832,0.26286
1,1,0.059967,0.28119
1,0,0.085829,0.25123
0,0,0.087164,0.2073
0,0,0.11456,0.21547
0,0,0.1191,0.19102
1,0,0.12895,0.2244
0,0,0.12815,0.24329
1,0,0.15333,0.2284
0,0,0.18054,0.24354
1,0,0.18191,0.2322
0,0,0.15529,0.25834
1,1,0.16713,0.2725
1,1,0.21633,0.31131
1,0,0.1882,0.34404
1,0,0.15465,0.30313
1,0,0.14141,0.32125
0,0,0.1367,0.29445
1,0,0.10266,0.29184
1,0,0.075415,0.29247
1,0,0.097987,0.27158
1,0,0.080523,0.2582
1,1,0.10622,0.2957
1,0,0.11401,0.30657
0,1,0.096978,0.28388
0,0,0.098484,0.30351
1,0,0.15025,0.28998
0,0,0.13355,0.27524
0,0,0.073897,0.26288
0,0,0.10033,0.27596
1,1,0.070287,0.28938
0,0,0.092087,0.25828
1,1,0.12094,0.24231
1,0,0.13436,0.21396
0,0,0.121,0.18987
0,0,0.15231,0.17293
1,0,0.15716,0.19295
0,0,0.13321,0.22514
1,0,0.14411,0.18225
1,0,0.14581,0.18377
0,0,0.16351,0.16063
1,0,0.13046,0.1731
1,0,0.16068,0.172
0,0,0.21132,0.16968
0,0,0.20516,0.17148
1,0,0.20568,0.13944
1,0,0.25285,0.15437
0,0,0.24759,0.13411
0,0,0.25598,0.13605
0,0,0.29298,0.1468
0,0,0.27898,0.16458
0,0,0.26521,0.22466
0,0,0.30252,0.23527
1,0,0.2773,0.27427
1,0,0.25795,0.26998
1,1,0.25407,0.26649
1,0,0.26355,0.23467
1,0,0.25868,0.24518
0,0,0.25023,0.23403
1,0,0.22089,0.17862
0,0,0.22468,0.15585
0,1,0.21419,0.16143
1,0,0.2205,0.17603
1,0,0.21951,0.19737
0,1,0.23503,0.19973
1,1,0.26178,0.2005
1,0,0.27326,0.18495
1,0,0.28412,0.1812
1,0,0.30408,0.1603
0,0,0.28677,0.10012
1,0,0.32816,0.15422
1,1,0.30293,0.15595
1,0,0.28584,0.14137
0,1,0.32696,0.15539
0,0,0.32564,0.15201
0,0,0.35687,0.14803
1,0,0.36476,0.14104
1,0,0.38316,0.11596
0,0,0.39459,0.084844
0,0,0.47263,0.061413
0,1,0.45233,0.067654
0,0,0.48422,0.062641
0,0,0.44517,0.063033
1,0,0.44021,0.083161
0,1,0.47529,0.059625
1,0,0.44863,0.064546
1,0,0.4764,0.10587
0,0,0.4821,0.073004
0,0,0.46311,0.092531
1,0,0.46009,0.10268
1,0,0.43417,0.097354
1,0,0.44619,0.131
0,1,0.4512,0.12999
1,0,0.44546,0.1655
0,0,0.45552,0.14824
1,0,0.44592,0.17089
